YEAR,MONTH,SECTOR,DISTRICT,PSU,HUNIT,HHOLD,SERNO,RSHIP,SEX,BYEAR,BMONTH,AGE,ETH,REL,MARITAL,EDU,DEGREE,CUEDU,SIN,TAMIL,ENG,P15,P16,P17,P18,P19,P20,P21,Q2,Q3,Q4,Q5,Q6_A,Q6_B_1,Q6_B_2,Q6_B_3,Q7,Q8,Q8A,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40_A,Q40_B,Q41,Q42,Q43,Q44,Q45,Q45A,Q45_A_1,Q45_A_2,Q45_A_3,Q45_B_1,Q45_B_2,Q45_B_3,Q45_B_4,Q45_C_1,Q46,Q46A,Q46_A_1,Q46_A_2,Q46_A_3,Q46_B_1,Q46_B_2,Q46_B_3,Q46_B_4,Q46_C_1,Q47,Q48,Q49_1,Q49_2,Q49_3,Q50,Q51,Q52,Q53,Q54,Q55_A,Q55_B_1,Q55_B_2,Q55_B_3,Q56,Q57,Q58,Q59,Q60A,Q60B,Q61,Q62,Q63_A_22,Q63_A_3,Q63_A_42,Q63_A_5,Q63_B_22,Q63_B_3,Q63_B_42,Q63_B_5,Q64,Annual_Factor
2023,11,2,61,172,5,2,2,2,2,1974,7,49,1,1,2,13, ,5,1,2,1,1,1,1,1,1,1,2,1,1, , , , , , ,9629,84120,61,1,1,1,1,1,1, , , , , ,40,40, ,2, , , , , , , , , , , , , , , ,40,40, , , , ,1,1,37000,0,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1218.712875
2023,11,2,61,172,5,2,3,3,1,2000,1,23,1,1,1,13, ,5,1,2,1,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,9, , , , , , , , , , , , , ,2, , , , , , , , ,1,1218.712875
2023,11,2,61,172,5,2,4,3,2,2004,6,19,1,1,1,13, ,1,1,2,1,1,1,1,1,1,1,1,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,1, , , , , , , , , , , , , ,2, , , , , , , , ,7,1218.712875
2023,11,2,61,172,10,1,1,1,1,1965,6,58,1,1,2,19, ,5,2,2,2,1,1,2,1,2,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,4, , , , , , , , , , , , , ,2, , , , , , , , ,7,1218.712875
2023,11,2,61,172,10,1,2,2,2,1970,9,53,1,1,2,9, ,5,1,2,2,1,1,2,1,2,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,4, , , , , , , , , , , , , ,2, , , , , , , , ,7,1218.712875
2023,11,2,61,172,10,1,3,3,1,1994,1,29,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,9322,47190,61,1,3,2,2,2,3,1,1,3,2,1,48,48, ,2, , , , , , , , , , , , , , , ,48,48, , , , ,1,2, , , ,2000,18, ,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1218.712875
2023,11,2,61,172,10,1,4,5,2,1991,7,32,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,1218.712875
2023,11,2,61,172,10,1,5,5,2,2013,12,9,1,1,1,3, ,1, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1218.712875
2023,11,2,61,172,10,1,6,5,2,2022,3,1,1,1,1, , , , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1218.712875
2023,11,2,61,173,5,1,1,1,1,1988,8,35,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,7111,41001,61,1,2,2,2,2,3,2,4,1,9,1,48,48, ,2, , , , , , , , , , , , , , , ,48,48, , , , ,1,2, , , ,2500,6, ,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,999.6347274
2023,11,2,61,173,5,1,2,2,2,1990,11,33,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,1,2,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,999.6347274
2023,11,2,61,173,5,1,3,3,2,2009,9,14,1,1,1,8, ,1,1,2,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,999.6347274
2023,11,2,61,173,5,1,4,3,2,2014,4,9,1,1,1,3, ,1, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,999.6347274
2023,11,2,61,173,5,1,5,3,1,2016,12,6,1,1,1,1, ,1, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,999.6347274
2023,11,2,61,173,10,1,1,1,1,1962,12,60,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,5249,47219,61,3, , , , , ,2,3,7,2,1,60,60, ,2, , , , , , , , , , , , , , , ,60,60, , , , ,2, , , , , , , , ,50000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,2,999.6347274
2023,11,2,61,173,10,1,2,2,2,1963,7,60,1,4,2,10, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,1,2,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,999.6347274
2023,11,2,61,173,10,1,3,3,1,1994,4,29,1,4,1,10, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,2,999.6347274
2023,11,2,61,173,10,1,4,3,1,2000,1,23,1,4,1,11, ,4,1,2,2,1,1,1,1,1,1,1,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,1, , , , , , , , , , , , , ,2, , , , , , , , ,6,999.6347274
2023,11,2,61,174,4,1,1,1,1,1976,12,46,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,7116,41001,61,1,2,2,2,2,3,1,1,6,1,1,48,48, ,2, , , , , , , , , , , , , , , ,48,48, , , , ,1,1,28000,0,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1178.424846
2023,11,2,61,174,4,1,2,2,2,1986,11,37,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,1178.424846
2023,11,2,61,174,4,1,3,3,1,2005,12,17,1,1,1,11, ,1,1,1,2,1,1,1,1,1,1,1,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,1, , , , , , , , , , , , , ,2, , , , , , , , ,6,1178.424846
2023,11,2,61,174,4,1,4,3,1,2011,8,12,1,1,1,7, ,1,1,2,2,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1178.424846
2023,11,2,61,174,4,1,5,4,2,1967,7,56,1,1,3,5, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,1178.424846
2023,11,2,61,174,10,1,1,1,2,1952,5,71,1,1,3,19, ,5,2,2,2,2,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , , , , , , , , , , ,2, , , , , , , , ,7,1178.424846
2023,11,2,61,175,4,1,1,1,1,1940,12,82,1,1,2,10, ,5,1,2,1,1,1,1,1,1,1,2,1,1, , , , , , ,5161,96092,61,3, , , , , ,2,3,7,2,1,25,25, ,2, , , , , , , , , , , , , , , ,25, ,2, , , ,2, , , , , , , , ,30000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,2,1316.694308
2023,11,2,61,175,4,1,2,2,2,1950,12,72,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,4, , , , , , , , , , , , , ,2, , , , , , , , ,7,1316.694308
2023,11,2,61,175,4,1,3,5,1,1958,11,65,1,1,2,10, ,5,1,2,1,1,1,1,1,1,1,2,1,1, , , , , , ,6113,1120,61,3, , , , , ,2,3,7,2,1,40,40, ,2, , , , , , , , , , , , , , , ,40,40, , , , ,2, , , , , , , , ,20000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1316.694308
2023,11,2,61,175,4,1,4,3,2,1972,6,51,1,1,2,10, ,5,1,2,1,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,1316.694308
2023,11,2,61,175,4,1,5,5,1,1989,3,34,1,1,2,13, ,5,1,2,1,1,1,1,1,1,1,2,1,1, , , , , , ,5412,84230,61,1,1,1,1,1,1, , , , , ,70,70, ,2, , , , , , , , , , , , , , , ,70,70, , , , ,1,1,60000,0,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1316.694308
2023,11,2,61,175,4,1,6,5,2,1993,7,30,1,1,2,13, ,5,1,1,1,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,1,719,5,45,30, , , , , ,1316.694308
2023,11,2,61,175,4,1,7,5,2,2022,4,1,1,1,1, , , , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1316.694308
2023,11,2,61,175,9,1,1,1,2,1952,6,71,1,1,2,12, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,1316.694308
2023,11,2,61,175,9,1,2,3,1,1986,9,37,1,1,2,9, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,9621,31001,61,1,1,1,2,2,3,1,1,3,1,1,44,44, ,2, , , , , , , , , , , , , , , ,44,44, , , , ,1,1,35000,0,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,3,1316.694308
2023,11,2,61,175,9,1,3,5,2,1988,3,35,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,8153,14109,61,1,1,1,2,2,3,2,3,1,2,1,40,40, ,2, , , , , , , , , , , , , , , ,40,40, , , , ,1,1,10000,0,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1316.694308
2023,11,2,61,175,9,1,4,5,2,2015,1,8,1,1,1,3, ,1, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1316.694308
2023,11,2,61,175,9,1,5,5,1,2020,4,3,1,1,1, , , , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1316.694308
2023,11,2,61,176,3,1,1,1,1,1983,5,40,4,3,2,10, ,5,2,1,2,1,1,1,1,1,1,2,1,1, , , , , , ,7131,41003,61,1,2,2,2,2,3,2,3,1,3,1,16,8,3,2, , , , , , , , , , , , , , , ,16, ,1,4,25,1,1,2, , , ,2500,2, ,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,1,1131.661956
2023,11,2,61,176,3,1,2,2,2,1985,12,37,4,3,2,10, ,5,1,1,1,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,1131.661956
2023,11,2,61,176,3,1,3,3,1,2010,9,13,4,3,1,7, ,1,2,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1131.661956
2023,11,2,61,176,3,1,4,3,2,2013,8,10,4,3,1,4, ,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1131.661956
2023,11,2,61,176,3,1,5,3,2,2019,1,4,4,3,1, , , , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1131.661956
2023,11,2,61,176,10,1,1,1,2,1962,6,61,4,3,3,7, ,5,2,1,2,1,1,1,1,1,1,2,1,1, , , , , , ,9111,97006,61,1,2,2,2,2,3,2,3,8, , ,40,40, ,2, , , , , , , , , , , , , , , ,40,40, , , , ,1,2, , , ,250,25, ,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1131.661956
2023,11,2,61,176,10,1,2,5,2,1969,12,53,4,3,3,9, ,5,2,1,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,1131.661956
2023,12,2,61,177,5,1,1,1,1,1957,1,66,1,1,2,3, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,6411,1111,61,3, , , , , ,2,3,7,2,2,10,10, ,2, , , , , , , , , , , , , , , ,10, ,2, , , ,2, , , , , , , , ,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1343.233539
2023,12,2,61,177,5,1,2,2,2,1960,3,63,1,1,2,2, ,5,2,2,2,1,1,2,1,2,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , , , , , , , , , , ,2, , , , , , , , ,7,1343.233539
2023,12,2,61,177,10,1,1,1,2,1952,12,71,1,1,3,15,1,5,1,2,2,1,1,2,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , , , , , , , , , , ,2, , , , , , , , ,7,1343.233539
2023,12,2,61,177,10,1,2,3,1,1985,9,38,1,1,1,13, ,5,1,1,1,1,1,1,1,1,1,2,1,1, , , , , , ,3360,84110,61,1,1,1,1,1,1, , , , , ,48,48, ,2, , , , , , , , , , , , , , , ,48,48, , , , ,1,1,55000,0,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1343.233539
2023,12,2,61,178,6,1,1,1,1,1972,5,51,1,1,2,10, ,5,1,2,1,1,1,1,1,1,1,2,1,3, , , , , , ,5414,49219,61,1,1,2,1,1,1, , , , , ,78,78, ,1,1311,47738,4, , , , , ,2,3,7,3,1,24,4,102,82, , , , ,1,1,27000,0,0, , , , , ,2, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,1,1198.488545
2023,12,2,61,178,6,1,2,2,2,1976,4,47,1,1,2,13, ,5,1,2,1,1,1,1,1,1,1,2,1,1, , , , , , ,7318,38215,61,1,2,2,2,2,3,2,3,1,9,1,40,30,1,2, , , , , , , , , , , , , , , ,40,30,2, , , ,1,2, , , ,1000,4, ,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1198.488545
2023,12,2,61,178,10,1,1,1,2,1986,12,37,1,1,2,11, ,5,1,2,1,1,1,1,1,1,1,2,1,1, , , , , , ,9211,1120,61,4, , , , , ,2,3,7,3,2,10,10, ,2, , , , , , , , , , , , , , , ,10, ,2, , , ,2, , , , , , , , ,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,2,1198.488545
2023,12,2,61,178,10,1,2,2,1,1973,6,50,1,1,2,13, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,6411,1120,61,3, , , , , ,2,3,7,2,2,15,15, ,2, , , , , , , , , , , , , , , ,15, ,2, , , ,2, , , , , , , , ,50000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1198.488545
2023,12,2,61,178,10,1,3,3,2,2006,2,17,1,1,1,11, ,1,1,1,1,1,1,1,1,1,1,1,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,1, , , , , , , , , , , , , ,2, , , , , , , , ,6,1198.488545
2023,12,2,61,178,10,1,4,3,1,2011,4,12,1,1,1,6, ,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1198.488545
2023,12,2,61,178,10,1,5,3,1,2013,6,10,1,1,1,4, ,1,1,2,2,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1198.488545
2023,12,2,61,179,4,1,1,1,1,1972,12,51,1,1,2,2, ,5,2,2,2,2,1,2,1,1,1,2,1,1, , , , , , ,6113,1120,61,3, , , , , ,2,3,7,2,1,25,5,4,2, , , , , , , , , , , , , , , ,25, ,2, , , ,2, , , , , , , , ,12000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,2,1173.575361
2023,12,2,61,179,4,1,2,2,2,1978,9,45,1,1,2,10, ,5,1,2,2,1,1,2,1,1,1,2,1,1, , , , , , ,9629,10715,61,1,2,2,2,2,3,2,3,2,3,1,40,24,3,2, , , , , , , , , , , , , , , ,40,24, , , , ,1,2, , , ,900,7, ,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,2,1173.575361
2023,12,2,61,179,4,1,3,3,2,2005,8,18,1,1,1,10, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,9629,14109,61,1,2,3,3,2,3,3,1,5,1,1,60,60, ,2, , , , , , , , , , , , , , , ,60,60, , , , ,1,1,15600,0,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,2,1173.575361
2023,12,2,61,179,4,1,4,3,2,2011,9,12,1,1,1,6, ,1,1,2,2,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1173.575361
2023,12,2,61,179,9,1,1,1,1,1955,8,68,1,1,2,3, ,5,1,2,2,2,2,2,2,2,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,4, , , , , , , , , , , , , ,2, , , , , , , , ,2,1173.575361
2023,12,2,61,179,9,1,2,2,2,1958,5,65,1,1,2,19, ,5,2,2,2,1,1,1,1,1,1,2,2, ,1,1, , , , ,6411,1120,61,3, , , , , ,2,3,7,2,2,20,0,1,2, , , , , , , , , , , , , , , ,20, ,2, , , ,2, , , , , , , , ,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,2,1173.575361
2023,12,2,61,179,9,2,1,1,1,1988,4,35,1,1,2,6, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,6411,1120,61,3, , , , , ,2,3,7,2,2,35,20,4,2, , , , , , , , , , , , , , , ,35,20, , , , ,2, , , , , , , , ,2500,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,218,1,45,2, , , , , ,1173.575361
2023,12,2,61,179,9,2,2,2,2,1992,5,31,1,1,2,10, ,5,1,1,1,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,1,719,4,45,6, , , , , ,1173.575361
2023,12,2,61,179,9,2,3,3,2,2013,9,10,1,1,1,4, ,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1173.575361
2023,12,2,61,179,9,2,4,3,1,2022,12,1,1,1,1, , , , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1173.575361
2023,12,2,61,180,5,1,1,1,2,1997,9,26,1,1,4,9, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2, , , ,6,1, ,2,3, , , , ,9112,30000,1,2, , , ,2, , , , , , , , ,2,1340.276407
2023,12,2,61,180,5,1,2,5,1,2001,9,22,1,1,1,6, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2, , , ,3,1, ,3, , , , , , ,30000,2,1,9211,1120,1,2, , , , , , , , ,7,1340.276407
2023,12,2,61,180,9,1,1,1,2,1993,11,30,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,5, , , ,1, ,1, ,1,1, , ,7317,15000,1,2, , , ,2, , , , , , , , ,2,1340.276407
2023,12,2,61,180,9,1,2,3,1,2015,4,8,1,1,1,2, ,1, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1340.276407
2023,12,2,61,180,9,1,3,3,2,2022,4,1,1,1,1, , , , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1340.276407
2023,12,2,61,181,4,1,1,1,1,1966,3,57,1,9,2,10, ,5,1,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,7116,41001,61,1,2,2,2,2,3,2,3,1,9,2,48,48, ,2, , , , , , , , , , , , , , , ,48,48, , , , ,1,1,45000,0,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,3,1003.406934
2023,12,2,61,181,4,1,2,2,2,1967,12,56,1,1,2,10, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,1,1003.406934
2023,12,2,61,181,4,1,3,3,2,1992,11,31,1,1,4,10, ,5,1,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,2,1003.406934
2023,12,2,61,181,4,1,4,5,1,2013,9,10,1,1,1,4, ,1,1,2,2,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1003.406934
